Date,Adj Close,Open,High,Low,Close,Volume
2018-08-16,18233.41,18581.98,18625.29,18387.06,18625.29,3182706
2018-08-17,18445.43,18711.92,18841.87,18625.29,18841.87,2142576
2018-08-20,18530.24,18841.87,19188.38,18690.27,18928.5,2205416
2018-08-21,18530.24,18885.18,18971.81,18798.55,18928.5,1979951
2018-08-22,18678.65,18950.15,19188.38,18928.5,19080.1,3312563
2018-08-23,18827.06,19101.76,19275.02,19101.76,19231.7,2319951
2018-08-24,18848.26,19231.7,19275.02,19015.13,19253.36,1453871
2018-08-27,18827.06,19188.38,19275.02,19145.07,19231.7,2098433
2018-08-28,18742.25,19188.38,19253.36,19080.1,19145.07,2100256
2018-08-29,18742.25,19123.41,19231.7,19036.79,19145.07,4600096
2018-08-30,18721.05,19145.07,19145.07,19036.79,19123.41,1459480
2018-08-31,18742.25,19123.41,19448.27,19101.76,19145.07,2371667
2018-09-04,18699.85,19101.76,19361.64,19058.44,19101.76,1464629
2018-09-05,18360.62,19080.1,19145.07,18625.29,18755.24,2201236
2018-09-06,17957.79,18668.61,18755.24,18343.75,18343.75,3570538
2018-09-07,18233.41,18408.72,18625.29,18343.75,18625.29,1174588
2018-09-10,18042.6,18711.92,18711.92,18430.38,18430.38,847933
2018-09-11,18297.02,18430.38,18711.92,18430.38,18690.27,1568242
2018-09-12,18254.62,18841.87,18928.5,18646.95,18646.95,1102395
2018-09-13,18403.03,18928.5,19015.13,18711.92,18798.55,1491802
2018-09-14,18890.67,18885.18,19361.64,18885.18,19296.67,6671319
2018-09-17,18699.85,19275.02,19275.02,19101.76,19101.76,1303967
2018-09-18,18996.67,18928.5,19404.96,18928.5,19404.96,1846160
2018-09-19,19272.29,19491.59,19773.13,19404.96,19686.5,3121481
2018-09-20,19463.11,19513.25,20011.36,19513.25,19881.42,4990132
2018-09-21,19463.11,19946.39,19946.39,19578.22,19881.42,3357912
2018-09-24,19547.92,19881.42,20141.31,19838.11,19968.05,2288345
2018-09-25,19463.11,19924.73,19968.05,19838.11,19881.42,1723502
2018-09-26,19526.71,19924.73,20271.25,19859.76,19946.39,2375500
2018-09-27,19590.32,19946.39,20141.31,19946.39,20011.36,2033464
2018-09-28,19632.72,20141.31,20141.31,20033.02,20054.68,1292377
2018-10-01,19505.51,20054.68,20119.65,19903.08,19924.73,1199960
2018-10-02,19208.69,19859.76,19924.73,19599.88,19621.53,2275577
2018-10-03,19293.5,19621.53,19794.79,19599.88,19708.16,861275
2018-10-04,19441.91,19708.16,19924.73,19664.85,19859.76,1088035
2018-10-05,19335.9,19903.08,19924.73,19729.82,19751.48,1173850
2018-10-08,19081.48,19708.16,19708.16,19491.59,19491.59,1181604
2018-10-09,18954.27,19491.59,19556.56,19361.64,19361.64,1480190
2018-10-10,19208.69,19361.64,19664.85,19361.64,19621.53,1606127
2018-10-11,18106.2,19058.44,19231.7,18322.09,18495.35,5028157
2018-10-12,18572.64,18408.72,19058.44,18062.21,18971.81,3181231
2018-10-15,18233.41,18971.81,19058.44,18625.29,18625.29,1197605
2018-10-16,18339.42,18841.87,18841.87,18495.35,18733.58,1568173
2018-10-17,18487.83,18971.81,19058.44,18841.87,18885.18,1145683
2018-10-18,18487.83,18928.5,19058.44,18798.55,18885.18,1640618
2018-10-19,18233.41,18625.29,18841.87,18581.98,18625.29,2136503
2018-10-22,18297.02,18798.55,18928.5,18668.61,18690.27,991256
2018-10-23,17894.19,18690.27,18690.27,18018.89,18278.78,2656950
2018-10-24,17724.57,18213.81,18430.38,18105.52,18105.52,1298356
2018-10-25,17406.55,17325.86,17888.95,17325.86,17780.66,1749359
2018-10-26,17300.54,17975.58,18083.86,17672.37,17672.37,2123460
2018-10-29,17385.35,17542.43,17953.92,17542.43,17759.0,1113661
2018-10-30,17385.35,17802.32,18105.52,17694.03,17759.0,1044977
2018-10-31,17788.18,18083.86,18192.15,17888.95,18170.49,750644
2018-11-01,17766.98,18213.81,18365.41,18148.83,18148.83,1430830
2018-11-02,18191.01,18343.75,18625.29,18213.81,18581.98,1711635
2018-11-05,18042.6,18452.04,18625.29,18278.78,18430.38,613231
2018-11-06,17872.99,18495.35,18517.01,18235.46,18257.12,1153602
2018-11-07,17745.78,18257.12,18408.72,18040.55,18127.18,1144091
2018-11-08,17872.99,18300.44,18365.41,18170.49,18257.12,812955
2018-11-09,17491.36,18105.52,18235.46,17845.63,17867.29,1466288
2018-11-12,17788.18,17845.63,18170.49,17823.97,18170.49,630524
2018-11-13,17660.97,17845.63,18083.86,17845.63,18040.55,1011271
2018-11-14,17915.39,18148.83,18300.44,18018.89,18300.44,1817280
2018-11-15,17894.19,18192.15,18365.41,18062.21,18278.78,1151547
2018-11-16,18127.4,18408.72,18581.98,18300.44,18517.01,1477349
2018-11-19,18297.02,18625.29,18711.92,18538.67,18690.27,914282
2018-11-20,18403.03,18711.92,18798.55,18560.32,18798.55,1270099
2018-11-21,18403.03,18538.67,18798.55,18495.35,18798.55,2750584
2018-11-22,18403.03,18798.55,18885.18,18733.58,18798.55,746396
2018-11-23,18254.62,18668.61,18820.21,18625.29,18646.95,798940
2018-11-26,18000.2,18646.95,18646.95,18387.06,18387.06,1116178
2018-11-27,18127.4,18581.98,18581.98,18408.72,18517.01,788805
2018-11-28,18148.61,18517.01,18560.32,18430.38,18538.67,591574
2018-11-29,18191.01,18755.24,18841.87,18581.98,18581.98,1208848
2018-11-30,18191.01,18581.98,18603.64,18473.69,18581.98,897567
2018-12-03,19039.08,18711.92,19448.27,18711.92,19448.27,2623498
2018-12-04,19060.28,19448.27,19708.16,19383.3,19469.93,2334472
2018-12-05,18911.87,19253.36,19469.93,19231.7,19318.33,1398784
2018-12-06,18827.06,19275.02,19404.96,19080.1,19231.7,2041152
2018-12-07,19123.88,19318.33,19643.19,19318.33,19534.9,1761919
2018-12-10,18742.25,19404.96,19491.59,19145.07,19145.07,1604512
2018-12-11,18678.65,19188.38,19275.02,19015.13,19080.1,883531
2018-12-12,18848.26,19080.1,19296.67,19080.1,19253.36,3101489
2018-12-13,18911.87,19469.93,19599.88,19275.02,19318.33,1802091
2018-12-14,18721.05,19318.33,19404.96,19101.76,19123.41,1865231
2018-12-17,18233.41,19101.76,19101.76,18625.29,18625.29,1795325
2018-12-18,17809.38,18343.75,18538.67,18127.18,18192.15,2598793
2018-12-19,17851.79,18192.15,18452.04,18127.18,18235.46,1224940
2018-12-20,17830.58,18322.09,18365.41,18213.81,18213.81,1064785
2018-12-21,18021.4,18148.83,18408.72,18148.83,18408.72,1116962
2018-12-24,17809.38,18452.04,18538.67,18192.15,18192.15,629184
2018-12-25,17597.37,17932.26,17975.58,17759.0,17975.58,1908844
2018-12-26,17554.96,17975.58,18127.18,17932.26,17932.26,908673
2018-12-27,17724.57,18235.46,18300.44,18105.52,18105.52,1558037
2018-12-28,17894.19,18213.81,18278.78,18105.52,18278.78,1250542
2019-01-02,17470.15,18105.52,18257.12,17823.97,17845.63,1244654
2019-01-03,17300.54,17953.92,17953.92,17629.06,17672.37,1839097
2019-01-04,17427.75,17585.74,17953.92,17542.43,17802.32,873996
2019-01-07,17724.57,18105.52,18235.46,18018.89,18105.52,943027
2019-01-08,17809.38,18105.52,18192.15,18062.21,18192.15,682582
2019-01-09,17979.0,18235.46,18452.04,18148.83,18365.41,713474
2019-01-10,17872.99,18365.41,18430.38,18257.12,18257.12,1233022
2019-01-11,17894.19,18365.41,18430.38,18213.81,18278.78,1692188
2019-01-14,18021.4,18322.09,18452.04,18192.15,18408.72,919778
2019-01-15,18148.61,18322.09,18538.67,18322.09,18538.67,829925
2019-01-16,18042.6,18625.29,18625.29,18430.38,18430.38,430775
2019-01-17,17809.38,18408.72,18517.01,18192.15,18192.15,922942
2019-01-18,17809.38,18235.46,18408.72,18192.15,18192.15,524415
2019-01-21,18021.4,18278.78,18538.67,18278.78,18408.72,572091
2019-01-22,17957.79,18408.72,18517.01,18343.75,18343.75,326631
2019-01-23,17957.79,18322.09,18365.41,18257.12,18343.75,1187670
2019-01-24,18000.2,18365.41,18452.04,18343.75,18387.06,541313
2019-01-25,17979.0,18365.41,18452.04,18322.09,18365.41,492831
2019-01-28,17851.79,18408.72,18408.72,18235.46,18235.46,499435
2019-01-29,18021.4,18365.41,18408.72,18192.15,18408.72,994072
2019-01-30,18318.22,18408.72,18798.55,18365.41,18711.92,1591280
2019-01-31,18318.22,18755.24,18798.55,18581.98,18711.92,1194186
2019-02-01,18063.8,18711.92,18711.92,17975.58,18452.04,1384954
2019-02-11,18721.05,18625.29,19188.38,18495.35,19123.41,2309677
2019-02-12,18615.04,19058.44,19318.33,19015.13,19015.13,1619703
2019-02-13,18890.67,19058.44,19491.59,19058.44,19296.67,3867903
2019-02-14,18763.46,19339.99,19448.27,19166.73,19166.73,1470585
2019-02-15,18742.25,19166.73,19253.36,19058.44,19145.07,1494249
2019-02-18,18827.06,19275.02,19318.33,19101.76,19231.7,707171
2019-02-19,18827.06,19361.64,19556.56,19188.38,19231.7,3395801
2019-02-20,19017.87,19188.38,19513.25,19188.38,19426.62,1350134
2019-02-21,18996.67,19361.64,19448.27,19188.38,19404.96,1731395
2019-02-22,19166.29,19404.96,19664.85,19231.7,19578.22,2871358
2019-02-25,19293.5,19729.82,20011.36,19686.5,19708.16,15258488
2019-02-26,19166.29,19751.48,19751.48,19491.59,19578.22,1531164
2019-02-27,19123.88,19578.22,19686.5,19448.27,19534.9,1121211
2019-02-28,18742.25,19534.9,19534.9,19145.07,19145.07,3258155
2019-03-01,18911.87,19296.67,19318.33,19123.41,19318.33,1410097
2019-03-04,19081.48,19318.33,19578.22,19318.33,19491.59,1931839
2019-03-05,19039.08,19491.59,19578.22,19404.96,19448.27,1903047
2019-03-06,18911.87,19469.93,19534.9,19253.36,19318.33,1605064
2019-03-07,18975.47,19318.33,19491.59,19318.33,19383.3,864232
2019-03-08,18933.07,19361.64,19404.96,19253.36,19339.99,1600332
2019-03-11,18869.46,19339.99,19426.62,19253.36,19275.02,887732
2019-03-12,19717.53,19383.3,20141.31,19383.3,20141.31,4457773
2019-03-13,19590.32,20141.31,20227.94,20011.36,20011.36,3635927
2019-03-14,19611.52,20011.36,20141.31,19924.73,20033.02,1624113
2019-03-15,19505.51,20033.02,20054.68,19816.45,19924.73,2405280
2019-03-18,19590.32,20054.68,20119.65,19903.08,20011.36,2295017
2019-03-19,19378.3,20011.36,20054.68,19794.79,19794.79,2157973
2019-03-20,19272.29,19751.48,19881.42,19599.88,19686.5,1840643
2019-03-21,19123.88,19838.11,19838.11,19534.9,19534.9,1906375
2019-03-22,19102.68,19534.9,19664.85,19513.25,19513.25,6846288
2019-03-25,18827.06,19145.07,19491.59,19145.07,19231.7,3819691
2019-03-26,18975.47,19491.59,19491.59,19275.02,19383.3,891427
2019-03-27,19081.48,19404.96,19534.9,19404.96,19491.59,1586897
2019-03-28,19145.09,19383.3,19643.19,19383.3,19556.56,1067442
2019-03-29,19293.5,19751.48,19751.48,19621.53,19708.16,1324605
2019-04-01,19420.71,19881.42,19881.42,19708.16,19838.11,1634133
2019-04-02,19505.51,19838.11,20227.94,19838.11,19924.73,3127069
2019-04-03,20014.35,20097.99,20444.51,19924.73,20444.51,2387411
2019-04-04,20268.77,20574.45,20877.66,20466.17,20704.4,4077440
2019-04-05,20268.77,20704.4,20747.71,20552.8,20704.4,3498122
2019-04-08,20268.77,20639.43,20791.03,20552.8,20704.4,1045047
2019-04-09,20056.75,20704.4,21007.6,20487.82,20487.82,2335651
2019-04-10,19887.14,20357.88,20487.82,20249.59,20314.57,1687879
2019-04-11,19929.55,20314.57,20574.45,20292.91,20357.88,992525
2019-04-12,20438.38,20292.91,20964.29,20292.91,20877.66,2241362
2019-04-16,20311.18,20574.45,20877.66,20574.45,20747.71,2163239
2019-04-17,20565.59,20920.97,21440.75,20877.66,21007.6,4748344
2019-04-18,20565.59,21007.6,21332.46,20812.68,21007.6,2368549
2019-04-19,20544.39,21094.23,21180.86,20964.29,20985.94,1048094
2019-04-22,20311.18,21007.6,21007.6,20704.4,20747.71,1907180
2019-04-23,20311.18,20747.71,20985.94,20574.45,20747.71,1718584
2019-04-24,20586.8,21007.6,21072.57,20834.34,21029.26,1974224
2019-04-25,20692.8,21007.6,21289.14,20985.94,21137.54,2240946
2019-04-26,21010.83,21180.86,21549.03,21137.54,21462.4,2123666
2019-05-02,21138.04,21570.69,21743.95,21505.72,21592.35,2043231
2019-05-03,21201.64,21614.01,21657.32,21484.06,21657.32,2446214
2019-05-06,20671.6,21224.17,21397.43,20985.94,21115.89,3451808
2019-05-07,21074.44,21267.49,21527.38,21245.83,21527.38,7696747
2019-05-08,21053.23,21354.12,21527.38,21224.17,21505.72,3437680
2019-05-09,20608.0,21484.06,21505.72,21050.91,21050.91,2172334
2019-05-10,20777.61,21224.17,21332.46,21115.89,21224.17,3619625
2019-05-13,20989.63,21224.17,21570.69,21224.17,21440.75,1963628
2019-05-14,21286.45,21397.43,22003.84,21267.49,21743.95,3603465
2019-05-15,21371.26,21873.89,21917.21,21700.63,21830.58,3555238
2019-05-16,21053.23,21830.58,21960.52,21505.72,21505.72,6675083
2019-05-17,20733.09,21440.75,21440.75,21107.22,21178.69,3122162
2019-05-20,21106.24,21202.52,21583.69,21202.52,21559.86,3761333
2019-05-21,21409.42,21678.98,21941.03,21607.51,21869.56,2196462
2019-05-22,21106.24,21893.38,21988.68,21559.86,21559.86,10967630
2019-05-23,21316.13,21559.86,21821.92,21536.04,21774.27,3289922
2019-05-24,21269.49,21678.98,21893.38,21559.86,21726.62,2612488
2019-05-27,21106.24,21583.69,21655.15,21273.98,21559.86,3003756
2019-05-28,20919.66,21440.75,21631.33,21321.63,21369.28,1612868
2019-05-29,20569.84,21369.28,21369.28,20964.29,21011.93,3159332
2019-05-30,20779.73,21011.93,21297.81,20916.64,21226.34,2070365
2019-05-31,20569.84,21250.16,21345.46,21011.93,21011.93,1284173
2019-06-03,20289.97,20964.29,21011.93,20726.05,20726.05,1850745
2019-06-04,20196.69,20726.05,20821.35,20606.94,20630.76,1232333
2019-06-05,20336.62,20726.05,20916.64,20726.05,20773.7,1448385
2019-06-06,20756.41,20868.99,21297.81,20773.7,21202.52,2468469
2019-06-07,21082.91,21345.46,21559.86,21297.81,21536.04,2795529
2019-06-10,21036.27,21678.98,21774.27,21345.46,21488.39,2620022
2019-06-11,21082.91,21488.39,21726.62,21393.1,21536.04,2721101
2019-06-12,21012.95,21536.04,21726.62,21440.75,21464.57,2756297
2019-06-13,20779.73,21464.57,21488.39,21202.52,21226.34,1797142
2019-06-14,20709.76,21250.16,21393.1,21154.87,21154.87,1174910
2019-06-17,20546.52,21011.93,21202.52,20916.64,20988.11,2860693
2019-06-18,20546.52,21131.05,21178.69,20845.17,20988.11,1659483
2019-06-19,20826.38,21107.22,21297.81,21059.58,21273.98,2562263
2019-06-20,21176.2,21369.28,21631.33,21273.98,21631.33,2846042
2019-06-21,21176.2,21678.98,21726.62,21559.86,21631.33,1936063
2019-06-24,21059.59,21631.33,21655.15,21512.22,21512.22,1524067
2019-06-25,21689.28,21440.75,22179.26,21345.46,22155.44,6903919
2019-06-26,21526.03,22155.44,22155.44,21964.85,21988.68,3465233
2019-06-27,21176.2,21941.03,21964.85,21583.69,21631.33,2991385
2019-06-28,21222.85,21631.33,21917.21,21393.1,21678.98,5203403
2019-07-01,21969.14,21917.21,22441.31,21869.56,22441.31,5354642
2019-07-02,21875.86,22393.67,22631.9,22226.91,22346.02,7227503
2019-07-03,21829.21,22250.73,22346.02,22179.26,22298.38,4091550
2019-07-04,21899.18,22393.67,22488.96,22298.38,22369.85,2677656
2019-07-05,21735.92,22298.38,22393.67,22107.79,22203.08,2387958
2019-07-08,21596.0,22155.44,22346.02,21941.03,22060.15,3322514
2019-07-09,21805.89,22060.15,22322.2,21964.85,22274.55,2388510
2019-07-10,21945.82,22369.85,22608.08,22298.38,22417.49,2690626
2019-07-11,21922.5,22465.14,22512.78,22298.38,22393.67,2131052
2019-07-12,21922.5,22441.31,22608.08,22298.38,22393.67,2606651
2019-07-15,22062.43,22369.85,22655.72,22322.2,22536.61,2468320
2019-07-16,22062.43,22560.43,22774.84,22512.78,22536.61,2516287
2019-07-17,21945.82,22536.61,22631.9,22393.67,22417.49,2712978
2019-07-18,21829.21,22393.67,22441.31,22298.38,22298.38,2215162
2019-07-19,22482.22,22369.85,23013.07,22346.02,22965.42,5900920
2019-07-22,22552.19,22965.42,23179.83,22846.31,23036.89,3789982
2019-07-23,22762.09,23108.36,23251.3,22917.78,23251.3,2184163
2019-07-24,22668.8,23513.35,23537.18,23156.01,23156.01,4651562
2019-07-25,22692.12,23156.01,23322.77,23108.36,23179.83,2491491
2019-07-26,22762.09,23108.36,23251.3,23036.89,23251.3,2189094
2019-07-29,22668.8,23251.3,23251.3,22965.42,23156.01,3058425
2019-07-30,22295.65,23156.01,23156.01,22727.19,22774.84,4391163
2019-07-31,22575.51,22774.84,23060.71,22631.9,23060.71,2486623
2019-08-01,22552.19,23060.71,23156.01,22965.42,23036.89,2114043
2019-08-02,22762.09,22893.95,23346.59,22798.66,23251.3,4616162
2019-08-05,22855.37,23346.59,23727.76,23251.3,23346.59,4915614
2019-08-06,22832.05,22965.42,23489.53,22965.42,23322.77,3819180
2019-08-07,23205.2,23346.59,23703.94,23322.77,23703.94,2662566
2019-08-08,23461.74,23751.58,24108.93,23751.58,23965.99,4377080
2019-08-09,23834.89,23965.99,24490.1,23823.05,24347.16,3723031
2019-08-12,24394.61,24347.16,25061.85,24156.57,24918.91,11726496
2019-08-13,24487.9,24823.62,25347.73,24633.04,25014.21,5641803
2019-08-14,24814.4,25252.44,25585.96,25157.14,25347.73,4733584
2019-08-15,24721.12,24728.33,25252.44,24490.1,25252.44,4667493
2019-08-16,24254.68,25252.44,26253.0,24775.97,24775.97,9509735
2019-08-19,24441.26,24775.97,25109.5,24394.8,24966.56,6065090
2019-08-20,25187.55,24966.56,25728.9,24966.56,25728.9,4780555
2019-08-21,25000.98,25776.54,25967.13,25443.02,25538.31,7152776
2019-08-22,24721.12,25538.31,25871.83,25204.79,25252.44,3972284
2019-08-23,25374.13,25300.08,25919.48,25061.85,25919.48,3920988
2019-08-26,25047.62,25490.67,25824.19,25490.67,25585.96,3895719
2019-08-27,24627.83,25728.9,25871.83,25157.14,25157.14,3287505
2019-08-28,24301.32,25252.44,25347.73,24823.62,24823.62,3814777
2019-08-29,24581.19,24871.27,25157.14,24728.33,25109.5,2872035
2019-08-30,24767.76,25252.44,25443.02,25204.79,25300.08,2136795
2019-09-03,25047.62,25252.44,25728.9,25252.44,25585.96,3049377
2019-09-04,24814.4,25585.96,25824.19,25252.44,25347.73,3579093
2019-09-05,24534.54,25443.02,25490.67,25061.85,25061.85,3249429
2019-09-06,24674.47,25204.79,25347.73,24918.91,25204.79,2398324
2019-09-09,25094.27,25252.44,25919.48,25014.21,25633.6,5263387
2019-09-10,25187.55,25824.19,25919.48,25538.31,25728.9,3739252
2019-09-11,25234.2,25728.9,25824.19,25443.02,25776.54,2623233
2019-09-12,26353.64,25919.48,26920.05,25919.48,26920.05,8038240
2019-09-13,26493.57,26920.05,27348.86,26824.76,27062.99,10182151
2019-09-16,26913.37,27110.63,27634.74,27015.34,27491.8,2811477
2019-09-17,26866.72,27301.22,27682.39,27205.93,27444.16,3511043
2019-09-18,26307.0,27587.09,27587.09,26824.76,26872.4,9987936
2019-09-19,26960.01,26967.7,27539.45,26777.11,27539.45,3007020
2019-09-20,27146.59,27491.8,28015.91,27444.16,27730.03,2930184
2019-09-23,26353.64,27634.74,27777.68,26920.05,26920.05,8018239
2019-09-24,26213.71,26872.4,27158.28,26586.53,26777.11,8474143
2019-09-25,26773.44,26824.76,27348.86,26729.46,27348.86,3027337
2019-09-26,26913.37,27491.8,27634.74,27253.57,27491.8,2146932
2019-09-27,27286.52,27444.16,28015.91,27348.86,27872.97,5269096
2019-09-30,26913.37,28254.14,28349.43,27491.8,27491.8,4972428
2019-10-01,27286.52,27491.8,27872.97,27444.16,27872.97,3450709
2019-10-02,26680.15,27872.97,27920.62,27253.57,27253.57,5320810
2019-10-03,26680.15,26967.7,27348.86,26872.4,27253.57,6257276
2019-10-04,26493.57,27396.51,27396.51,27015.34,27062.99,2772961
2019-10-07,25887.21,27062.99,27253.57,26443.59,26443.59,4977970
2019-10-08,26167.07,26443.59,26777.11,26300.65,26729.46,2806565
2019-10-09,26307.0,26824.76,27158.28,26586.53,26872.4,2009666
2019-10-10,26307.0,26967.7,27158.28,26872.4,26872.4,1695835
2019-10-11,26353.64,27015.34,27110.63,26872.4,26920.05,1667332
2019-10-14,26913.37,27158.28,27730.03,27062.99,27491.8,5019147
2019-10-15,26773.44,27539.45,27539.45,27348.86,27348.86,1645273
2019-10-16,26820.08,27539.45,27634.74,27348.86,27396.51,2184960
2019-10-17,26446.93,27348.86,27396.51,26967.7,27015.34,3655259
2019-10-18,26633.51,27062.99,27444.16,26967.7,27205.93,3092149
2019-10-21,26353.64,27348.86,27348.86,26824.76,26920.05,3241625
2019-10-22,26260.36,26920.05,26967.7,26538.88,26824.76,3220366
2019-10-23,26307.0,26681.82,27158.28,26681.82,26872.4,1569505
2019-10-24,27146.59,27062.99,27730.03,26872.4,27730.03,4747604
2019-10-25,27053.3,27777.68,27872.97,27491.8,27634.74,2886507
2019-10-28,27099.94,27634.74,28015.91,27539.45,27682.39,3704014
